Facility ID,Facility Name,City/Town,State,Number of Completed Surveys,Survey Response Rate Percent,Year,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness,Rating Score,Recommendation,State Name,Region,Division
340119,STANLY REGIONAL MEDICAL CENTER,ALBEMARLE,NC,549,22,2023,91,90,86,75,89,80,92,83,86,84,North Carolina,South,South Atlantic
34011F,NMC Camp Lejeune,Camp Lejeune,NC,415,26,2023,90,91,83,80,87,82,87,80,85,82,North Carolina,South,South Atlantic
340120,VIDANT DUPLIN HOSPITAL,KENANSVILLE,NC,269,15,2023,92,93,87,77,87,82,84,84,87,89,North Carolina,South,South Atlantic
340123,RANDOLPH HOSPITAL,ASHEBORO,NC,408,16,2023,91,91,85,76,85,80,84,84,87,84,North Carolina,South,South Atlantic
340126,WILSON MEDICAL CENTER,WILSON,NC,457,14,2023,87,91,77,74,83,77,78,82,79,74,North Carolina,South,South Atlantic
340127,GRANVILLE HEALTH SYSTEMS,OXFORD,NC,173,15,2023,91,90,82,75,87,79,80,80,84,82,North Carolina,South,South Atlantic
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,MOORESVILLE,NC,652,19,2023,87,90,78,71,82,77,76,81,83,82,North Carolina,South,South Atlantic
34012F,DURHAM VA MEDICAL CENTER,DURHAM,NC,442,33,2023,92,94,83,82,89,86,86,82,90,90,North Carolina,South,South Atlantic
340130,ATRIUM HEALTH UNION,MONROE,NC,522,17,2023,92,92,82,74,87,82,86,85,90,88,North Carolina,South,South Atlantic
340131,CAROLINA EAST MEDICAL CENTER,NEW BERN,NC,1065,25,2023,92,92,87,74,86,82,83,85,89,90,North Carolina,South,South Atlantic
340132,MARIA PARHAM MEDICAL CENTER,HENDERSON,NC,391,13,2023,85,87,74,68,81,75,79,79,79,75,North Carolina,South,South Atlantic
340133,MARTIN GENERAL HOSPITAL,WILLIAMSTON,NC,87,23,2023,94,98,86,80,86,82,84,86,86,82,North Carolina,South,South Atlantic
34013F,FAYETTEVILLE NC VA MEDICAL CENTER,FAYETTEVILLE,NC,435,28,2023,92,92,87,86,88,83,87,89,91,87,North Carolina,South,South Atlantic
340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,WILMINGTON,NC,492,24,2023,89,89,76,74,87,79,77,81,81,79,North Carolina,South,South Atlantic
340142,CARTERET GENERAL HOSPITAL,MOREHEAD CITY,NC,561,24,2023,92,92,86,78,90,82,87,84,89,88,North Carolina,South,South Atlantic
340143,CATAWBA VALLEY MEDICAL CENTER,HICKORY,NC,701,21,2023,92,92,83,78,87,82,84,83,91,90,North Carolina,South,South Atlantic
340144,DAVIS REGIONAL MEDICAL CENTER,STATESVILLE,NC,55,10,2023,89,92,78,81,91,81,70,80,82,83,North Carolina,South,South Atlantic
340145,ATRIUM HEALTH LINCOLN,LINCOLNTON,NC,430,18,2023,94,93,84,79,85,83,91,89,90,90,North Carolina,South,South Atlantic
340147,NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,1174,17,2023,91,91,84,76,88,80,85,79,86,83,North Carolina,South,South Atlantic
340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,WINSTON-SALEM,NC,221,41,2023,96,95,93,84,90,87,91,93,94,95,North Carolina,South,South Atlantic
34014F,Womack AMC (FT Bragg),Fort Bragg,NC,743,31,2023,91,93,84,80,91,84,91,85,88,84,North Carolina,South,South Atlantic
340151,ECU HEALTH NORTH HOSPITAL,ROANOKE RAPIDS,NC,335,14,2023,88,90,78,73,83,77,81,81,81,76,North Carolina,South,South Atlantic
340155,DUKE REGIONAL HOSPITAL,DURHAM,NC,612,16,2023,92,92,81,77,87,81,80,82,88,89,North Carolina,South,South Atlantic
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,SUPPLY,NC,793,23,2023,91,92,78,76,87,81,87,87,87,87,North Carolina,South,South Atlantic
340159,PERSON MEMORIAL HOSPITAL,ROXBORO,NC,94,19,2023,92,92,87,87,93,82,77,88,88,82,North Carolina,South,South Atlantic
340166,ATRIUM HEALTH UNIVERSITY CITY,CHARLOTTE,NC,438,11,2023,87,88,76,68,79,77,79,79,82,79,North Carolina,South,South Atlantic
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,MATTHEWS,NC,366,17,2023,89,90,77,70,86,80,78,82,86,85,North Carolina,South,South Atlantic
340173,"WAKEMED, CARY HOSPITAL",CARY,NC,1009,41,2023,92,91,86,77,89,82,82,82,89,90,North Carolina,South,South Atlantic
34017F,W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER (SALSBURY),SALISBURY,NC,416,34,2023,92,94,84,82,90,84,89,86,91,90,North Carolina,South,South Atlantic
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,HUNTERSVILLE,NC,386,16,2023,89,91,79,71,86,81,84,81,86,85,North Carolina,South,South Atlantic
340184,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,743,24,2023,91,91,82,72,87,79,75,74,85,85,North Carolina,South,South Atlantic
340187,DAVIE MEDICAL CENTER,BERMUDA RUN,NC,396,27,2023,93,93,87,81,86,85,85,92,94,96,North Carolina,South,South Atlantic
340188,CAPE FEAR VALLEY HOKE HOSPITAL,RAEFORD,NC,224,18,2023,94,92,90,79,88,84,93,92,92,94,North Carolina,South,South Atlantic
340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,CHARLOTTE,NC,384,16,2023,93,92,87,80,90,84,87,89,92,92,North Carolina,South,South Atlantic
34036F,ASHEVILLE-OTEEN VA MEDICAL CENTER,ASHEVILLE,NC,420,42,2023,96,96,91,87,92,90,90,84,95,95,North Carolina,South,South Atlantic
341305,DLP SWAIN COUNTY HOSPITAL LLC,BRYSON CITY,NC,76,31,2023,94,85,90,83,92,85,93,87,88,93,North Carolina,South,South Atlantic
341311,CHATHAM HOSPITAL INC,SILER CITY,NC,153,19,2023,94,96,89,80,90,85,92,87,92,92,North Carolina,South,South Atlantic
341316,HIGHLANDS CASHIERS HOSPITAL,HIGHLANDS,NC,81,31,2023,94,90,89,80,87,83,93,85,90,93,North Carolina,South,South Atlantic
341318,VIDANT CHOWAN HOSPITAL,EDENTON,NC,192,18,2023,90,91,83,75,88,80,89,81,88,87,North Carolina,South,South Atlantic
341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",BREVARD,NC,280,23,2023,91,90,81,75,83,78,85,84,85,84,North Carolina,South,South Atlantic
341322,ST LUKES HOSPITAL,COLUMBUS,NC,138,27,2023,94,95,88,80,89,83,87,82,91,91,North Carolina,South,South Atlantic
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,LINVILLE,NC,80,32,2023,96,96,95,84,96,89,98,89,91,93,North Carolina,South,South Atlantic
341324,"THE OUTER BANKS HOSPITAL, INC",NAGS HEAD,NC,216,25,2023,94,95,92,82,90,86,84,84,91,90,North Carolina,South,South Atlantic
341325,ASHE MEMORIAL HOSPITAL,JEFFERSON,NC,136,21,2023,90,90,86,77,86,80,82,80,85,84,North Carolina,South,South Atlantic
341326,ANGEL MEDICAL CENTER,FRANKLIN,NC,282,24,2023,91,89,87,72,80,80,87,83,88,87,North Carolina,South,South Atlantic
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,SOUTHPORT,NC,157,35,2023,93,91,86,80,83,81,89,86,89,90,North Carolina,South,South Atlantic
341328,ERLANGER MURPHY MEDICAL CENTER,MURPHY,NC,160,24,2023,92,92,82,79,86,80,86,82,85,82,North Carolina,South,South Atlantic
341329,BLUE RIDGE REGIONAL HOSPITAL,SPRUCE PINE,NC,199,21,2023,93,93,83,84,86,82,88,89,87,84,North Carolina,South,South Atlantic
350002,CHI ST ALEXIUS HEALTH,BISMARCK,ND,745,30,2023,90,90,79,74,86,80,77,84,83,83,North Dakota,Midwest,West North Central
350006,TRINITY HOSPITALS,MINOT,ND,543,19,2023,86,87,77,68,82,76,79,72,77,74,North Dakota,Midwest,West North Central
350011,SANFORD MEDICAL CENTER FARGO,FARGO,ND,446,30,2023,91,92,82,77,89,83,83,85,88,89,North Dakota,Midwest,West North Central
350015,SANFORD MEDICAL CENTER BISMARCK,BISMARCK,ND,367,26,2023,90,92,82,75,84,81,75,79,86,88,North Dakota,Midwest,West North Central
350019,ALTRU HOSPITAL,GRAND FORKS,ND,692,25,2023,90,91,79,75,86,80,85,78,85,84,North Dakota,Midwest,West North Central
35002F,FARGO VA MEDICAL CENTER,FARGO,ND,449,43,2023,95,93,91,87,88,86,93,91,94,95,North Dakota,Midwest,West North Central
350070,ESSENTIA HEALTH,FARGO,ND,760,32,2023,91,89,86,73,83,80,84,83,88,89,North Dakota,Midwest,West North Central
351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,WATFORD CITY,ND,77,28,2023,94,94,90,77,88,82,82,87,89,89,North Dakota,Midwest,West North Central
351330,WEST RIVER REGIONAL MEDICAL CENTER,HETTINGER,ND,78,31,2023,92,89,91,80,82,82,88,86,91,94,North Dakota,Midwest,West North Central
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,DEVILS LAKE,ND,84,18,2023,94,94,91,84,87,86,82,86,87,85,North Dakota,Midwest,West North Central
351334,CHI ST ALEXIUS HEALTH WILLISTON,WILLISTON,ND,175,14,2023,86,89,83,75,82,76,80,83,81,77,North Dakota,Midwest,West North Central
351335,JAMESTOWN REGIONAL MEDICAL CENTER,JAMESTOWN,ND,292,32,2023,93,93,87,81,91,83,85,90,90,90,North Dakota,Midwest,West North Central
351336,CHI ST ALEXIUS HEALTH DICKINSON,DICKINSON,ND,202,17,2023,91,89,88,76,86,79,80,85,85,82,North Dakota,Midwest,West North Central
360001,MERCY HEALTH-ANDERSON HOSPITAL,CINCINNATI,OH,926,21,2023,91,90,83,73,85,79,78,82,87,85,Ohio,Midwest,East North Central
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,ASHLAND,OH,435,27,2023,94,91,89,79,91,83,91,84,91,87,Ohio,Midwest,East North Central
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",CINCINNATI,OH,1052,14,2023,90,90,78,74,88,80,84,81,87,86,Ohio,Midwest,East North Central
360006,RIVERSIDE METHODIST HOSPITAL,COLUMBUS,OH,518,23,2023,90,91,80,75,86,83,86,82,89,90,Ohio,Midwest,East North Central
360008,SOUTHERN OHIO MEDICAL CENTER,PORTSMOUTH,OH,574,16,2023,93,88,87,76,86,80,86,85,88,88,Ohio,Midwest,East North Central
360009,LIMA MEMORIAL HEALTH SYSTEM,LIMA,OH,422,24,2023,90,89,79,73,90,81,87,78,88,89,Ohio,Midwest,East North Central
360010,UNION HOSPITAL,DOVER,OH,451,20,2023,91,90,84,75,87,81,92,75,86,85,Ohio,Midwest,East North Central
360011,MARION GENERAL HOSPITAL,MARION,OH,454,19,2023,92,90,83,78,87,81,88,83,87,85,Ohio,Midwest,East North Central
360012,MOUNT CARMEL ST ANN'S,WESTERVILLE,OH,1173,19,2023,92,91,84,74,86,81,85,78,88,88,Ohio,Midwest,East North Central
360013,WILSON MEMORIAL HOSPITAL,SIDNEY,OH,307,22,2023,91,89,82,74,91,80,85,82,88,85,Ohio,Midwest,East North Central
360014,OHIOHEALTH O'BLENESS HOSPITAL,ATHENS,OH,440,19,2023,90,89,86,76,81,80,88,80,87,84,Ohio,Midwest,East North Central
360016,THE JEWISH HOSPITAL-MERCY HEALTH,CINCINNATI,OH,767,22,2023,91,89,84,75,86,81,84,83,87,86,Ohio,Midwest,East North Central
360017,GRANT MEDICAL CENTER,COLUMBUS,OH,517,16,2023,88,89,76,72,86,79,83,80,85,83,Ohio,Midwest,East North Central
36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,CLEVELAND,OH,425,31,2023,93,92,84,82,89,85,85,82,90,89,Ohio,Midwest,East North Central
360020,SUMMA HEALTH SYSTEM,AKRON,OH,3521,20,2023,90,90,80,74,87,81,83,79,87,87,Ohio,Midwest,East North Central
360025,FIRELANDS REGIONAL MEDICAL CENTER,SANDUSKY,OH,516,24,2023,91,90,85,73,88,80,90,84,88,86,Ohio,Midwest,East North Central
360026,KETTERING HEALTH GREENE MEMORIAL,XENIA,OH,88,22,2023,95,92,86,82,96,84,97,86,89,90,Ohio,Midwest,East North Central
360027,AKRON GENERAL MEDICAL CENTER,AKRON,OH,2509,19,2023,90,89,78,70,84,79,79,72,83,84,Ohio,Midwest,East North Central
360029,WOOD COUNTY HOSPITAL,BOWLING GREEN,OH,418,26,2023,92,91,86,79,91,81,92,86,90,88,Ohio,Midwest,East North Central
360032,GRAND LAKE HEALTH SYSTEM,SAINT MARYS,OH,289,29,2023,92,91,88,77,89,81,91,85,88,88,Ohio,Midwest,East North Central
360035,MOUNT CARMEL EAST & WEST,COLUMBUS,OH,2251,20,2023,89,89,76,70,85,79,78,80,86,84,Ohio,Midwest,East North Central
360036,WOOSTER COMMUNITY HOSPITAL,WOOSTER,OH,469,26,2023,92,90,85,75,88,80,89,81,89,90,Ohio,Midwest,East North Central
360039,GENESIS HOSPITAL,ZANESVILLE,OH,2181,33,2023,91,91,86,78,89,82,86,80,88,87,Ohio,Midwest,East North Central
36003F,CINCINNATI VA MEDICAL CENTER,CINCINNATI,OH,434,32,2023,92,91,84,81,87,83,83,84,89,87,Ohio,Midwest,East North Central
360040,KNOX COMMUNITY HOSPITAL,MOUNT VERNON,OH,375,19,2023,91,87,86,73,89,79,85,81,86,83,Ohio,Midwest,East North Central
360041,PARMA COMMUNITY GENERAL HOSPITAL,PARMA,OH,1577,31,2023,93,92,86,76,90,82,90,79,88,86,Ohio,Midwest,East North Central
360044,WAYNE HOSPITAL,GREENVILLE,OH,235,29,2023,92,91,88,77,87,81,91,87,90,86,Ohio,Midwest,East North Central
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,OXFORD,OH,205,18,2023,94,92,89,82,87,82,93,88,90,90,Ohio,Midwest,East North Central
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,TOLEDO,OH,526,21,2023,89,87,79,69,85,79,78,81,86,83,Ohio,Midwest,East North Central
360051,MIAMI VALLEY HOSPITAL,DAYTON,OH,474,19,2023,87,88,73,68,85,78,75,79,82,80,Ohio,Midwest,East North Central
360054,HOLZER MEDICAL CENTER,GALLIPOLIS,OH,446,17,2023,92,92,87,77,87,81,83,86,87,84,Ohio,Midwest,East North Central
360055,TRUMBULL REGIONAL MEDICAL CENTER,WARREN,OH,648,27,2023,87,88,77,68,82,75,77,69,78,75,Ohio,Midwest,East North Central
360056,MERCY HEALTH - FAIRFIELD HOSPITAL,FAIRFIELD,OH,1195,21,2023,91,90,79,74,85,80,78,82,86,85,Ohio,Midwest,East North Central
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,COLDWATER,OH,489,31,2023,93,91,87,80,90,82,89,87,91,90,Ohio,Midwest,East North Central
360059,METROHEALTH SYSTEM,CLEVELAND,OH,516,14,2023,91,90,82,74,84,81,85,79,86,85,Ohio,Midwest,East North Central
360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,YOUNGSTOWN,OH,985,24,2023,88,88,76,68,82,77,81,73,81,79,Ohio,Midwest,East North Central
360065,FISHER-TITUS HOSPITAL,NORWALK,OH,494,24,2023,90,89,84,72,93,80,89,79,88,85,Ohio,Midwest,East North Central
360066,MERCY HEALTH-ST RITA'S MEDICAL CENTER,LIMA,OH,922,27,2023,91,89,81,75,89,80,83,79,87,86,Ohio,Midwest,East North Central
360068,PROMEDICA TOLEDO HOSPITAL,TOLEDO,OH,911,25,2023,91,89,85,73,87,81,85,82,89,89,Ohio,Midwest,East North Central
36006F,88th Medical Group (Wright-Patterson AFB),Wright-Patterson AFB,OH,551,43,2023,96,96,94,91,91,88,91,91,94,94,Ohio,Midwest,East North Central
360070,MERCY MEDICAL CENTER,CANTON,OH,1455,22,2023,88,87,76,68,83,78,84,72,81,80,Ohio,Midwest,East North Central
360071,VAN WERT COUNTY HOSPITAL,VAN WERT,OH,138,24,2023,93,92,88,81,92,81,90,89,91,88,Ohio,Midwest,East North Central
360072,FAIRFIELD MEDICAL CENTER,LANCASTER,OH,503,25,2023,90,90,82,73,86,81,86,79,87,87,Ohio,Midwest,East North Central
360075,UH REGIONAL HOSPITALS,CHARDON,OH,1415,27,2023,92,91,86,76,88,81,87,79,89,89,Ohio,Midwest,East North Central
360076,ATRIUM MEDICAL CENTER,FRANKLIN,OH,436,16,2023,88,89,73,70,85,78,85,85,82,81,Ohio,Midwest,East North Central
360077,FAIRVIEW HOSPITAL,CLEVELAND,OH,2011,18,2023,91,90,85,77,89,82,90,81,89,90,Ohio,Midwest,East North Central
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,RAVENNA,OH,904,23,2023,91,92,82,74,87,80,91,78,88,86,Ohio,Midwest,East North Central
360079,KETTERING HEALTH MAIN CAMPUS,KETTERING,OH,1270,21,2023,91,90,82,74,87,82,85,83,89,91,Ohio,Midwest,East North Central
36007F,DAYTON VA MEDICAL CENTER,DAYTON,OH,483,32,2023,92,91,88,81,88,84,86,87,91,89,Ohio,Midwest,East North Central
360080,EAST OHIO REGIONAL HOSPITAL,MARTINS FERRY,OH,241,20,2023,91,91,82,73,84,79,89,83,87,89,Ohio,Midwest,East North Central
360082,EUCLID HOSPITAL,EUCLID,OH,325,14,2023,90,88,82,71,82,79,88,77,85,83,Ohio,Midwest,East North Central
360084,AULTMAN HOSPITAL,CANTON,OH,1599,26,2023,90,88,81,72,87,80,83,78,87,87,Ohio,Midwest,East North Central
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,COLUMBUS,OH,2116,17,2023,91,91,82,75,86,82,83,82,89,89,Ohio,Midwest,East North Central
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,SPRINGFIELD,OH,1518,17,2023,88,87,77,69,84,77,85,79,83,79,Ohio,Midwest,East North Central
360087,LUTHERAN HOSPITAL,CLEVELAND,OH,322,15,2023,86,85,77,71,86,76,84,77,82,78,Ohio,Midwest,East North Central
360089,MERCY HEALTH - TIFFIN HOSPITAL,TIFFIN,OH,490,23,2023,92,92,86,75,89,82,80,81,88,85,Ohio,Midwest,East North Central
360090,ST LUKE'S HOSPITAL,MAUMEE,OH,530,27,2023,88,87,77,68,84,77,80,79,81,78,Ohio,Midwest,East North Central
360091,MEDINA HOSPITAL,MEDINA,OH,958,24,2023,91,91,81,74,87,81,91,73,86,84,Ohio,Midwest,East North Central
360092,MEMORIAL HOSPITAL,MARYSVILLE,OH,449,21,2023,93,93,88,76,90,83,87,90,91,91,Ohio,Midwest,East North Central
360095,BLANCHARD VALLEY HOSPITAL,FINDLAY,OH,638,26,2023,92,92,86,80,89,82,87,82,88,87,Ohio,Midwest,East North Central
360096,EAST LIVERPOOL CITY HOSPITAL,EAST LIVERPOOL,OH,428,30,2023,90,88,85,76,88,79,87,84,86,82,Ohio,Midwest,East North Central
360098,LAKE HEALTH,CONCORD,OH,2022,24,2023,88,87,80,69,86,77,83,78,82,79,Ohio,Midwest,East North Central
360107,BELLEVUE HOSPITAL,BELLEVUE,OH,147,19,2023,92,94,88,77,87,83,89,82,90,88,Ohio,Midwest,East North Central
360109,COSHOCTON REGIONAL MEDICAL CENTER,COSHOCTON,OH,341,31,2023,90,91,86,75,87,80,91,80,86,80,Ohio,Midwest,East North Central
360112,MERCY ST VINCENT MEDICAL CENTER,TOLEDO,OH,1757,20,2023,91,90,85,74,88,80,85,82,89,87,Ohio,Midwest,East North Central
360118,OHIOHEALTH MANSFIELD HOSPITAL,MANSFIELD,OH,495,26,2023,91,90,83,74,82,79,88,78,87,85,Ohio,Midwest,East North Central
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,BRYAN,OH,366,33,2023,93,92,92,83,93,84,90,85,91,88,Ohio,Midwest,East North Central
360123,UH ST JOHN MEDICAL CENTER,WESTLAKE,OH,1397,30,2023,91,91,85,75,86,81,85,80,88,87,Ohio,Midwest,East North Central
360125,ASHTABULA COUNTY MEDICAL CENTER,ASHTABULA,OH,547,22,2023,93,92,86,77,88,81,91,75,86,84,Ohio,Midwest,East North Central
360131,ALLIANCE COMMUNITY HOSPITAL,ALLIANCE,OH,190,27,2023,93,92,86,79,89,80,89,79,88,87,Ohio,Midwest,East North Central
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,HAMILTON,OH,495,15,2023,91,89,82,75,88,80,87,76,87,86,Ohio,Midwest,East North Central
360133,KETTERING HEALTH DAYTON,DAYTON,OH,1270,16,2023,89,90,79,72,88,80,84,77,85,84,Ohio,Midwest,East North Central
360134,GOOD SAMARITAN HOSPITAL,CINCINNATI,OH,738,17,2023,91,91,78,74,87,81,84,82,87,88,Ohio,Midwest,East North Central
360137,UH CLEVELAND MEDICAL CENTER,CLEVELAND,OH,3816,18,2023,90,90,79,75,88,80,81,78,86,86,Ohio,Midwest,East North Central
360143,MARYMOUNT HOSPITAL,GARFIELD HEIGHTS,OH,764,17,2023,91,92,83,74,87,81,87,78,87,85,Ohio,Midwest,East North Central
360144,SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,539,13,2023,88,88,75,70,84,77,87,76,83,81,Ohio,Midwest,East North Central
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,ELYRIA,OH,1104,24,2023,91,90,85,75,87,81,89,79,87,86,Ohio,Midwest,East North Central
360147,MARIETTA MEMORIAL HOSPITAL,MARIETTA,OH,726,21,2023,93,90,87,76,91,81,87,79,88,87,Ohio,Midwest,East North Central
360148,POMERENE HOSPITAL,MILLERSBURG,OH,442,42,2023,92,92,84,72,83,77,86,80,88,86,Ohio,Midwest,East North Central
360150,SUMMA WESTERN RESERVE HOSPITAL,CUYAHOGA FALLS,OH,625,40,2023,90,90,83,75,90,82,82,83,88,89,Ohio,Midwest,East North Central
360152,DOCTORS HOSPITAL,COLUMBUS,OH,463,13,2023,91,90,83,74,85,81,87,85,88,87,Ohio,Midwest,East North Central
360155,SOUTHWEST GENERAL HEALTH CENTER,MIDDLEBURG HEIGHTS,OH,1414,29,2023,91,90,85,74,87,81,82,83,89,89,Ohio,Midwest,East North Central
360156,MEMORIAL HOSPITAL,FREMONT,OH,290,30,2023,93,90,88,78,91,82,87,84,88,85,Ohio,Midwest,East North Central
360159,ADENA REGIONAL MEDICAL CENTER,CHILLICOTHE,OH,727,13,2023,87,86,77,69,84,76,76,72,81,78,Ohio,Midwest,East North Central
360161,MH ST JOSEPH WARREN HOSPITAL,WARREN,OH,442,20,2023,89,88,78,72,86,79,79,75,85,85,Ohio,Midwest,East North Central
360163,CHRIST HOSPITAL,CINCINNATI,OH,2503,27,2023,93,93,83,76,88,83,83,82,91,93,Ohio,Midwest,East North Central
360170,BERGER HOSPITAL,CIRCLEVILLE,OH,403,21,2023,92,92,88,78,85,80,88,83,90,88,Ohio,Midwest,East North Central
360172,MERCY REGIONAL MEDICAL CENTER,LORAIN,OH,520,19,2023,89,90,78,73,88,80,82,79,85,82,Ohio,Midwest,East North Central
360174,UPPER VALLEY MEDICAL CENTER,TROY,OH,552,22,2023,92,90,83,74,89,81,87,81,88,86,Ohio,Midwest,East North Central
360175,CLINTON MEMORIAL HOSPITAL,WILMINGTON,OH,168,20,2023,89,88,83,72,84,77,85,83,84,81,Ohio,Midwest,East North Central
360179,BETHESDA NORTH,CINCINNATI,OH,1144,21,2023,89,89,76,72,85,79,78,78,86,86,Ohio,Midwest,East North Central
360180,CLEVELAND CLINIC,CLEVELAND,OH,6963,25,2023,91,92,82,74,89,83,88,78,90,92,Ohio,Midwest,East North Central
360185,SALEM REGIONAL MEDICAL CENTER,SALEM,OH,414,26,2023,89,86,81,70,86,77,89,81,85,81,Ohio,Midwest,East North Central
360189,MADISON HEALTH,LONDON,OH,148,21,2023,93,89,88,76,81,81,94,85,90,89,Ohio,Midwest,East North Central
360197,MARY RUTAN HOSPITAL,BELLEFONTAINE,OH,198,24,2023,91,92,89,77,88,83,93,87,90,85,Ohio,Midwest,East North Central
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,CAMBRIDGE,OH,482,27,2023,91,90,84,76,89,80,86,81,86,84,Ohio,Midwest,East North Central
360210,GRADY MEMORIAL HOSPITAL,DELAWARE,OH,315,23,2023,93,93,86,80,85,82,90,85,90,88,Ohio,Midwest,East North Central
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,STEUBENVILLE,OH,489,21,2023,88,88,77,69,81,75,79,75,79,75,Ohio,Midwest,East North Central
360218,LICKING MEMORIAL HOSPITAL,NEWARK,OH,639,25,2023,90,89,80,73,86,78,82,77,85,81,Ohio,Midwest,East North Central
360230,HILLCREST HOSPITAL,MAYFIELD HEIGHTS,OH,1832,22,2023,90,89,81,72,85,80,87,73,85,86,Ohio,Midwest,East North Central
360234,MERCY HEALTH - WEST HOSPITAL,CINCINNATI,OH,986,21,2023,91,90,81,76,88,81,83,83,88,87,Ohio,Midwest,East North Central
360236,MERCY HEALTH - CLERMONT HOSPITAL,BATAVIA,OH,600,19,2023,92,91,82,77,88,80,81,82,88,86,Ohio,Midwest,East North Central
360239,KETTERING HEALTH MIAMISBURG,MIAMISBURG,OH,628,19,2023,91,90,81,74,88,81,85,81,87,87,Ohio,Midwest,East North Central
360259,BAY PARK COMMUNITY HOSPITAL,OREGON,OH,399,22,2023,92,90,84,79,89,82,85,83,89,88,Ohio,Midwest,East North Central
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,LIMA,OH,143,65,2023,96,94,97,87,95,90,94,88,94,95,Ohio,Midwest,East North Central
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,NEW ALBANY,OH,544,51,2023,94,93,87,78,91,84,87,91,92,94,Ohio,Midwest,East North Central
360270,MERCY HEALTH - DEFIANCE HOSPITAL,DEFIANCE,OH,270,33,2023,94,93,92,80,90,83,94,89,92,91,Ohio,Midwest,East North Central
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,BOARDMAN,OH,868,23,2023,90,89,81,72,81,78,87,82,86,85,Ohio,Midwest,East North Central
360348,DUBLIN METHODIST HOSPITAL,DUBLIN,OH,451,21,2023,93,92,84,75,84,83,85,84,91,91,Ohio,Midwest,East North Central
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,AKRON,OH,736,53,2023,95,94,88,81,93,86,88,87,93,94,Ohio,Midwest,East North Central
360352,SURGICAL HOSPITAL AT SOUTHWOODS,YOUNGSTOWN,OH,234,52,2023,96,96,92,87,93,88,93,90,96,97,Ohio,Midwest,East North Central
360354,WEST CHESTER HOSPITAL,WEST CHESTER,OH,917,18,2023,90,89,78,72,87,80,81,85,88,89,Ohio,Midwest,East North Central
360355,OHIO VALLEY SURGICAL HOSPITAL,SPRINGFIELD,OH,82,35,2023,98,95,95,84,88,88,97,93,94,99,Ohio,Midwest,East North Central
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,BEACHWOOD,OH,1641,26,2023,87,89,75,68,84,78,81,80,84,84,Ohio,Midwest,East North Central
360360,SOIN MEDICAL CENTER,BEAVER CREEK,OH,1167,20,2023,93,91,82,77,90,83,89,84,91,92,Ohio,Midwest,East North Central
360364,CLEVELAND CLINIC AVON HOSPITAL,AVON,OH,1020,25,2023,93,92,84,77,87,83,88,87,91,93,Ohio,Midwest,East North Central
360365,AVITA ONTARIO,ONTARIO,OH,360,26,2023,92,90,85,78,87,82,91,82,90,89,Ohio,Midwest,East North Central
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,BEACHWOOD,OH,122,33,2023,95,92,91,81,86,83,88,94,94,95,Ohio,Midwest,East North Central
